id_order_header,ppkb_code,company_name,location_from_name,location_to_name
2022251,252701002292,"GEDE KADEK BROTHERS, PT",,
2022238,255101003867,PT INDOMAS KARYA NUSANTARA,RAPP Penyengat Futong Dermaga II,LAUT
2022215,255101003883,PT INDOMAS KARYA NUSANTARA,RAPP Penyengat Futong Dermaga III,LAUT
2022211,255101003854,ARMADA MARITIM NUSANTARA (AMN),LAUT,Area Labuh Kapal Cargo
2022208,254501002327,"PELAYARAN PUTRA OBI MANDIRI, PT",A. YANI 1,LAUT (TERNATE)
2022207,251901041100,"PELAYARAN LESTARI PAPUA BAHARI, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2022196,252001005544,PT. ADHIGANA PARADUTA MULYA,TERSUS PT. SUMBER TANI AGUNG OILS AND FATS,LAUT
2022197,252001005544,PT. ADHIGANA PARADUTA MULYA,TERSUS PT. SUMBER TANI AGUNG OILS AND FATS,LAUT
2022194,253101001505,"DAMAI LAUTAN NUSANTARA, PT",NUSANTARA II,LAUT
2022193,254001006352,SANDICO OCEAN LINE.,LAUT,PT. PACIFIC GRANITAMA DERMAGA 1
2022225,251801004543,"TANTO INTIM LINES, PT",HATTA - PETIKEMAS,LAUT
2022223,254001006360,SANDICO OCEAN LINE.,LAUT,PT. PACIFIC GRANITAMA DERMAGA 1
2022219,251901040100,"PELAYARAN MARINDO PACIFIC, PT",TERSUS LANNA HARITA INDONESIA,AREA LABUH ZONA 2
2022170,251901002134,"PELAYARAN MARINDO PACIFIC, PT",AREA LABUH ZONA 3A,TERSUS LANNA HARITA INDONESIA
2022190,251901040464,"PELAYARAN MARINDO PACIFIC, PT",AREA LABUH ZONA 3A,TERSUS LANNA HARITA INDONESIA
2022184,251901040656,"MARITEL BAHTERA ABADI, PT",AREA LABUH ZONA 3B,AREA LABUH ZONA 3A
2022186,251901040656,"MARITEL BAHTERA ABADI, PT",AREA LABUH ZONA 3B,AREA LABUH ZONA 3A
2022185,251901040656,"MARITEL BAHTERA ABADI, PT",AREA LABUH ZONA 3B,AREA LABUH ZONA 3A
2022183,253701006531,"SOLID PELAYARAN INDONESIA, PT",TUKS PT. BINTAN ALUMINA INDONESIA,LAUT KIJANG
2022181,252501031669,"MULTI LINE BORNEO, PT",AMBANG LUAR,LAUT
2022179,255701021637,PT. PELAYARAN TRI TUNGGAL SAMUDERA BAHAGIA,STAGEN JETTY 3,LAUT
2022156,252501032078,"MULTI LINE BORNEO, PT",AMBANG LUAR,LAUT
2022155,255801017800,"PERTAMINA TRANS KONTINENTAL, PT JAKARTA",LABUH STS (K),LAUT
2022152,252501031496,"MULTI LINE BORNEO, PT",REDE TRISAKTI,LAUT
2022149,252501032172,"MULTI LINE BORNEO, PT",AMBANG LUAR,LAUT
2022148,251401007467,PT. MITRA SAMUDERA SUKSES,TERSUS PT. CV.REZKY UTAMA,LAUT(KOLONODALE)
2022147,252501032029,"MULTI LINE BORNEO, PT",AMBANG LUAR,LAUT
2022127,251301017328,"BINA HASRAT MURNI, PT",MIRAH TIMUR,ZONA LABUH 2 (SURABAYA)
2022124,251901042071,"KARYA BINTANG TIMUR, PT",AREA LABUH PERAIRAN STS (SHIP TO SHIP TRANSFER) MUARA BERAU,AREA LABUH ZONA 3A
2022164,251401007470,PT. MITRA SAMUDERA SUKSES,TERSUS PT. CV.REZKY UTAMA,LAUT(KOLONODALE)
2022160,251901042468,"PRIMA SARANA LESTARI, PT",LAUT,AREA LABUH ZONA 5
2022163,251901042468,"PRIMA SARANA LESTARI, PT",LAUT,AREA LABUH ZONA 5
2022162,251901042468,"PRIMA SARANA LESTARI, PT",LAUT,AREA LABUH ZONA 5
2022161,251901042468,"PRIMA SARANA LESTARI, PT",LAUT,AREA LABUH ZONA 5
2022158,252501032122,"MULTI LINE BORNEO, PT",AMBANG LUAR,LAUT
2022116,251901041534,"PELAYARAN MARINDO PACIFIC, PT",JETTY AMBARAWANG,LAUT KUALA SAMBOJA
2022109,251901040561,"KARYA BINTANG TIMUR, PT",TUKS ADIMITRA BARATAMA NUSANTARA,AREA LABUH ZONA 2
2022108,259201000996,PT THOMAS TANGGUH TRANSPORT,TERSUS Dermaga Sinergi Agro Industri,TERSUS Dermaga IPS 3
2022104,253501003317,"CEMERLANG MAKMUR ABADI, PT",AREA LABUH KAPAL BARANG / UMUM,TERSUS PT. PRO INTERTEC INDONESIA
2022103,255201009124,"SEGARA MITRA ABADI, PT",LAUT,TUKS PT. INDAH KIAT PULP & PAPER 1
2022120,251001005011,PT. SEDERHANA SUKSES MANDIRI LAUT,PERKEBUNAN NUSANTARA VI,REDE UMUM WIL JAMBI
2022118,255201009056,PT. SAMUDERA SARANA KARUNIA,TUKS PT. MUSIM MAS,LAUT
2022074,251201002764,PT AULIA SAMUDERA MANDIRI,LAUT,DERMAGA VII PELINDO BANTEN
2022072,256701002783,"MERATUS LINE, PT",LAUT,DERMAGA VIII - TPB
2022070,253701006546,PEL ANGKUTAN LAUT BINTANG,TUKS PT. BINTANG KARTIKA,LAUT KIJANG
2022066,258301004581,"SEROJA JAYA AGENSI, PT",AREA LABUH AREA KOLAM PELABUHAN BAGENDANG,TUKS PT. WILMAR NABATI INDONESIA
2022102,251901040069,"PELAYARAN PESUT MAHAKAM INDAH, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 4
2022101,251901040069,"PELAYARAN PESUT MAHAKAM INDAH, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 4
2022100,251901040069,"PELAYARAN PESUT MAHAKAM INDAH, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 4
2022099,251901040069,"PELAYARAN PESUT MAHAKAM INDAH, PT",AREA LABUH ZONA 3A,AREA LABUH ZONA 4
2022097,254001006287,"NASIONAL GLOBAL KARIMUN, PT",PT. KARIMUN MARINE SHIPYARD DERMAGA 1,PT. BUKIT ALAM PERSADA DERMAGA 1
2022096,258701000262,PERTAMINA TRANS KONTINENTAL,Area Labuh KAPAL SBM PERTAMINA,Dermaga TUKS PT. WARUNA NUSA SENTANA DOCK PINGGIRAN
2022091,257001003580,"SALAM PACIFIC INDONESIA LINES, PT  PUSAT AMBON",LAUT (AMBON),Area Labuh KAPAL KARGO & PETIKEMAS
2022089,257001003581,"SALAM PACIFIC INDONESIA LINES, PT  PUSAT AMBON",LAUT (AMBON),Area Labuh KAPAL KARGO & PETIKEMAS
2022084,251901041891,"KARYA BINTANG TIMUR, PT",TERSUS KUTAI BARA ABADI,AREA LABUH ZONA 2
2022087,251901041891,"KARYA BINTANG TIMUR, PT",TERSUS KUTAI BARA ABADI,AREA LABUH ZONA 2
2022086,251901041891,"KARYA BINTANG TIMUR, PT",TERSUS KUTAI BARA ABADI,AREA LABUH ZONA 2
2022085,251901041891,"KARYA BINTANG TIMUR, PT",TERSUS KUTAI BARA ABADI,AREA LABUH ZONA 2
2022056,251901040975,"DANNY SAMUDERA RAYA LINE, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2022054,258301004661,"TEMAS SHIPPING, PT",LAUT,AREA LABUH AREA KOLAM PELABUHAN BAGENDANG
2022053,251901041282,"DANNY SAMUDERA RAYA LINE, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2022051,251901041552,"DANNY SAMUDERA RAYA LINE, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2022049,251301016715,"LINTAS SERAM MANDIRI, PT",NILAM TIMUR,ZONA LABUH 2 (SURABAYA)
2022048,256701002530,PT SEROJA JAYA AGENSI,"DERMAGA PT. AKR CORPORINDO, TBK",AREA LABUH KAPAL TANGKER
2022047,254001006275,"PELAYARAN SELAT KARIMUN, PT",PT. MIRASINDO PERDANA DERMAGA 1,LAUT
2022046,251901030284,"DANNY SAMUDERA RAYA LINE, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2022044,251401007619,"SAFINAH SAMUDERA SHIPPING, PT",LAUT(KOLONODALE),TERSUS PT. USAHA KITA KINERJA TAMA
2022042,251801004557,PT DHARMA LAUTAN UTAMA,LAUT,HASANUDDIN - MULTIPURPOSE I
2022041,251401007608,"SAFINAH SAMUDERA SHIPPING, PT",LAUT(KOLONODALE),TERSUS PT. CV.REZKY UTAMA
2022037,251901040780,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022039,251901040780,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022038,251901040780,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022036,254001006362,"NASIONAL GLOBAL KARIMUN, PT",LAUT,PT. BUKIT ALAM PERSADA DERMAGA 1
2022033,251901040772,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022035,251901040772,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022034,251901040772,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022061,251201002777,PT. RIZKY ARMADA NUSANTARA BAHARI,TUKS PT. AGUNG JAYA REZEKI MULIA,LAUT
2022059,251901041289,"DANNY SAMUDERA RAYA LINE, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2022016,251901041125,"DANNY SAMUDERA RAYA LINE, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2022015,251801004556,PT DHARMA LAUTAN UTAMA,LAUT,SOEKARNO - RO RO
2022012,250101012386,PT YANSA NUSANTARA LINES,LAUT,OPERASI TERMINAL I - EKA NURI KJ4
2022010,251001004988,PT. PERTAMINA TRANS KONTINENTAL,DERMAGA PERTAMINA,REDE UMUM WIL JAMBI
2022006,250101012153,PT BUKIT MERAPIN NUSANTARA LINES,LAUT,DOCK KOJA BAHARI I
2022005,251801004558,"PELAYARAN NASIONAL INDONESIA, PT",LAUT,SOEKARNO PENUMPANG
2022026,251901040665,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022028,251901040665,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022027,251901040665,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022022,251901040774,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022024,251901040774,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022023,251901040774,"DANNY SAMUDERA RAYA LINE, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2022020,251801004563,"PELAYARAN NASIONAL INDONESIA, PT",LAUT,SOEKARNO - RO RO
2021996,254001005735,PT PERTAMINA TRANS KONTINETAL,ANCHORAGE AREA,LAUT
2021990,255101003697,PT. SYAFANA MITRA SEJAHTERA,TUKS PT. RAPP TANJUNG GAMBAR DERMAGA TANJUNG GAMBAR,RAPP Penyengat Futong Dermaga II
2021986,251301017595,"MATSUURA INDONESIA JAYA, PT",LAUT (GRESIK),DERMAGA PT. PJB
2022001,251401007487,"SAFINAH SAMUDERA SHIPPING, PT",TERSUS PT. USAHA KITA KINERJA TAMA,LAUT(KOLONODALE)
2021977,252001005591,PT. PUTRA ANDALAS SAMUDERA,LAUT,AREA LABUH DALAM DERMAGA UMUM
2021975,250501006103,PT. DHARMA INDO SHIPPING,"Area labuh (Zona E) Untuk Kapal Tunda/Tongkang, General Cargo LOA ≤ 70 Meter",TUKS PT.RODA MAS
2021970,250301002886,PT BAMA PUTRA SUKSES,TUKS PT. PACRIM NUSANTARA LESTARI FOODS JETTY 2A,LAUT (PANJANG)
2021968,250101012228,PT SAMUDERA AGENCIES INDONESIA,TPK KOJA - KADE UTPK III,LAUT
2021966,250501006142,PT. PERTAMINA TRANS KONTINENTAL,,
2021982,257401002034,"SALAM SAMUDRA ENERGI, PT",,
2021981,251501009860,PT. ANUGRAH BERSAMA MARITIM,LABUH GANDUS,PT. DIZAMATRA POWERINDO
2021979,251701001579,PT PELAYARAN BAHTERA ADHIGUNA,LAUT,TUKS BUKIT ASAM - I
2021978,250501006205,PT. SEROJA JAYA AGENSI,LAUT,Area labuh (Zona B) Untuk Kapal CPO Container dan General Cargo LOA ≤ 115 Meter
2021957,250101012346,PT SAMUDERA AGENCIES INDONESIA,LAUT,PT. DHARMA KARYA PERDANA - KADE DKP
2021955,251001004944,PT. SEDERHANA SUKSES MANDIRI LAUT,PERINTIS LINTAS T DUKU,REDE UMUM WIL JAMBI
2021953,250501006204,PT. PUTRA SEGARA MANDIRI,LAUT,Area labuh (TPI) Untuk Kapal Container dan General Cargo LOA ≥ 115 Meter
2021951,255701021402,PT. TERA LOGISTIC INDONESIA,JETTY 2 BBM,LAUT
2021948,250501006083,PT. SAMUDERA AGENCIES INDONESIA                        ,Area labuh (Liberty-A) Untuk Kapal Sandar TUKS Sekitar Jungkat - Wajok,LAUT
2021947,251401007617,"HANIN SAMUDERA PASIFIC, PT",LAUT(KOLONODALE),TERSUS - CV SURYA AMINDO PERKASA
2021946,250101012250,PT. PERUSAHAAN PEL NUSANTARA TANTO INTIM LINE,Area Labuh ZONA D AREA LABUH KAPAL CONTAINER LOA S/D 140 M,JICT - UTPK I BARAT
2021940,251301017471,PT SEROJA JAYA AGENSI,AREA REDE DALAM,DERMAGA PT. WILMAR NABATI
2021939,253501003318,"PELAYARAN NASIONAL INDONESIA, PT KANTOR PUSAT",TERMINAL UMUM - DERMAGA PENUMPANG,LAUT
2021938,251801004485,"HALUAN SEGARA LINES, PT",LAUT,SOEKARNO - MULTIPURPOSE III / BERDIKARI
2021936,255301000955,"PERSADA NUSANTARA TANGGUH, PT",REDE PELABUHAN MANOKWARI,LAUT
2021934,252701002286,"PERTAMINA TRANS KONTINENTAL, PT",TERMINAL PT. PERTAMINA,LAUT
2021960,251301017358,"CITRABARU ADINUSANTARA, PT",AREA REDE DALAM,DERMAGA PT. WILMAR NABATI
2021958,257001003577,"PELAYARAN NASIONAL INDONESIA, PT KANTOR PUSAT AMBON",Terminal Yos Sudarso - Dermaga Penumpang,LAUT (AMBON)
2021917,250101012231,PT ADITYA ARYAPRAWIRA,OPERASI TERMINAL I - INGGOM I BEACHING,LAUT
2021913,252601000641,"SOLUSI BANGUN INDONESIA TBK, PT",PT. SBI - DERMAGA I TG.SODONG,PT. SBI - DERMAGA II KARANGTALUN
2021910,251301017207,PT SEROJA JAYA AGENSI,AREA REDE DALAM,LAUT (GRESIK)
2021906,251901042426,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021903,251901042423,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021901,251301016787,PT. TOMS DENTA SAMUDERA ,DERMAGA PT. WILMAR NABATI,LAUT (GRESIK)
2021921,251901040100,"PELAYARAN MARINDO PACIFIC, PT",AREA LABUH ZONA 3A,TERSUS LANNA HARITA INDONESIA
2021918,251901042417,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021895,251501009643,PT. SEROJA JAYA AGENSI,AREA LABUH ZONA - F,PT. SINAR ALAM PERMAI
2021888,254001006353,SANDICO OCEAN LINE.,LAUT,PT. PACIFIC GRANITAMA DERMAGA 1
2021885,251901040841,"PELAYARAN PRIMA SAMUDERA JAYA, PT",TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2021883,254001006357,SANDICO OCEAN LINE.,LAUT,PT. PACIFIC GRANITAMA DERMAGA 1
2021877,250501006168,PT. INDO CONTAINER LINES,Terminal Jeruju Multipurpose - BUP PT.Indo Kontainer Sarana,Area labuh (Zona D) Untuk Kapal Container dan General Cargo LOA ≤ 100 Meter
2021876,251901039328,SAMUDRA KARUNIA ABADI AGENCY PT.,TERSUS BAYAN RESOURCES TBK. (SINYIUR),AREA LABUH ZONA 3B
2021873,252501032366,"KARTIKA SAMUDRA ADIJAYA, PT",REDE TRISAKTI,AMBANG LUAR
2021862,251901040606,"PELAYARAN NIAGA BARU, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2021864,251901040606,"PELAYARAN NIAGA BARU, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2021863,251901040606,"PELAYARAN NIAGA BARU, PT",TERSUS PT. FAJAR SAKTI PRIMA (MUARA PAHU),AREA LABUH ZONA 3B
2021859,251501009744,PT. GARUDA UNGGUL NASIONAL,PT. RMK ENERGY,LABUH GANDUS
2021855,258501002422,"BONSANG SAMUDERA SEJAHTERA, PT",AREA LABUH ZONA 2 TANJUNG LAUT,TERSUS PT. INDOMINCO MANDIRI DERMAGA IV
2021854,251901042430,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021851,251901042442,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021849,251501009255,PT. GARUDA UNGGUL NASIONAL,AREA LABUH ZONA - F,LABUH GANDUS
2021847,251901042452,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021845,251901042457,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021843,251901042443,"KARYA BINTANG TIMUR, PT",LAUT,AREA LABUH ZONA 3A
2021841,251901042462,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021881,255201009081,PERTAMINA TRANS KONTINENTAL,TUKS PT. PERTAMINA TBBM SIAK,AREA LABUH BERINGIN
2021880,253501003320,"PELAYARAN NASIONAL INDONESIA, PT KANTOR PUSAT",LAUT,TERMINAL UMUM - DERMAGA PENUMPANG
2021837,258301004598,"BAROKAH TITIAN JAYA, PT",REDE UMUM,LAUT
2021836,251901042410,"DANNY SAMUDERA RAYA LINE, PT",LAUT,AREA LABUH ZONA 3A
2021834,251001005016,PT. ANDHIKA LAUTAN PERSADA,TUKS PT. ERASAKATI WIRAFORESTAMA,REDE UMUM WIL JAMBI
2021829,254001006351,SANDICO OCEAN LINE.,LAUT,PT. PACIFIC GRANITAMA DERMAGA 1
2021815,255201009103,PERTAMINA TRANS KONTINENTAL,LAUT,AREA LABUH PT. PELINDO 1 PUECANG
2021813,252001005585,PT. PERTAMINA TRANS KONTINENTAL,LAUT,DERMAGA PATRA NIAGA 3
2021814,252001005585,PT. PERTAMINA TRANS KONTINENTAL,LAUT,DERMAGA PATRA NIAGA 3
2021812,258001000647,"PERTAMINA TRANS KONTINENTAL, PT",AREA LABUH,TUKS PT. PERTAMINA TERMINAL BBM BIAK
2021809,251001004997,PT. HALUAN SAMUDERA PERKASA,TUKS PT. MITRA USAHA BATANGHARI,REDE UMUM WIL JAMBI
2021805,257601017437,"TARUNACIPTA KENCANA, PT",AREA LABUH PERAIRAN PASIR MAYANG,LAUT
2021804,251401007625,"SALAM PACIFIC INDONESIA LINES, PT KANTOR PUSAT",LAUT(KENDARI),KNP 1
2021803,255801018229,"PERTAMINA TRANS KONTINENTAL, PT JAKARTA",LABUH REDE,TUKS PT. PERTAMINA PERSERO - RU-V
2021802,254801000352,RAHMAD SAMUDRA LINE,LAUT MALAHAYATI,JETTY 2 LHOKNGA/TERSUS PT. SOLUSI BANGUN ANDALAS JETTY 2
2021798,251901042408,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021801,251901042408,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021800,251901042408,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021799,251901042408,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021755,258501002426,BONTANG TRANS SERVICE,AREA LABUH ZONA 2 TANJUNG LAUT,TERSUS PT. INDOMINCO MANDIRI DERMAGA III
2021821,250501006202,PT. PUTRA SEGARA MANDIRI,LAUT,Area labuh (TPI) Untuk Kapal Container dan General Cargo LOA ≥ 115 Meter
2021820,251501009814,PT. KARYA LAUTAN SRIWIJAYA,AREA LABUH ZONA 1,AREA LABUH ZONA - B
2021795,251901039732,"PELAYARAN BAHARI PERDANA, PT",TUKS ANUGERAH BARA KALTIM,AREA LABUH ZONA 2
2021797,251901039732,"PELAYARAN BAHARI PERDANA, PT",TUKS ANUGERAH BARA KALTIM,AREA LABUH ZONA 2
2021796,251901039732,"PELAYARAN BAHARI PERDANA, PT",TUKS ANUGERAH BARA KALTIM,AREA LABUH ZONA 2
2021794,255101003887,PT. SYAFANA MITRA SEJAHTERA,LAUT,RAPP Penyengat Futong Dermaga II
2021788,252501032373,"ANTARMODA MARITIM NUSANTARA, PT",,
2021784,255201009060,PERTAMINA TRANS KONTINENTAL,TUKS PT. SKK MIGAS (PERTAMINA EP),LAUT
2021781,256701002759,"ATOSIM LAMPUNG PELAYARAN, PT",AREA LABUH KAPAL TANGKER,SAMUDERA - DERMAGA I
2021754,250101012385,PT YANSA NUSANTARA LINES,LAUT,OPERASI TERMINAL I - EKA NURI KJ4
2021748,251901042436,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021751,251901042436,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021750,251901042436,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021749,251901042436,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021744,251901039774,"PELAYARAN BAHARI PERDANA, PT",TUKS ANUGERAH BARA KALTIM,AREA LABUH ZONA 2
2021746,251901039774,"PELAYARAN BAHARI PERDANA, PT",TUKS ANUGERAH BARA KALTIM,AREA LABUH ZONA 2
2021745,251901039774,"PELAYARAN BAHARI PERDANA, PT",TUKS ANUGERAH BARA KALTIM,AREA LABUH ZONA 2
2021743,251001004862,PT. HALUAN SAMUDERA PERKASA,REDE UMUM WIL JAMBI,PEL UNIVERSAL SUMATERA
2021742,255801018281,"PERTAMINA TRANS KONTINENTAL, PT JAKARTA",LABUH REDE,TUKS PT. PERTAMINA PERSERO - RU-V
2021740,250301002205,PT BARUNA MITRA SEGARA LINES,AREA LABUH LOA 70 - 100 meter kapal barang,PERTAMINA
2021738,252501031910,"BARITO SAMUDRA SEJAHTERA, PT",AMBANG LUAR,LAUT
2021737,252501032168,"BARITO SAMUDRA SEJAHTERA, PT",AMBANG LUAR,LAUT
2021733,257401002031,"PERTAMINA TRANS KONTINENTAL, PT",LAUT,TUKS PT. PERTAMINA
2021731,251301017021,PT SEROJA JAYA AGENSI,AREA REDE DALAM,LAUT (GRESIK)
2021730,258701000262,PERTAMINA TRANS KONTINENTAL,Dermaga TUKS PT. WARUNA NUSA SENTANA DOCK PINGGIRAN,Area Labuh KAPAL SBM PERTAMINA
2021777,251901042415,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021780,251901042415,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021779,251901042415,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021778,251901042415,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021775,251401007536,PT. SNEPAC AGENCY ASIA,LAUT(KOLONODALE),PT ITAMATRA NUSANTARA
2021773,250701001859,PT. HAFAR DAYA SAMUDERA,ANCHORAGE,MUARAJATI I
2021769,258501002428,BONTANG TRANS SERVICE,TERSUS PT. INDOMINCO MANDIRI DERMAGA III,AREA LABUH ZONA 2 TANJUNG LAUT
2021764,251901042429,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021767,251901042429,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021766,251901042429,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021765,251901042429,"PELAYARAN NIAGA BARU, PT",LAUT,AREA LABUH ZONA 5
2021760,251901041599,"KARYA BINTANG TIMUR, PT",TUKS BARAMULTI SUKSES SARANA,AREA LABUH ZONA 2
2021762,251901041599,"KARYA BINTANG TIMUR, PT",TUKS BARAMULTI SUKSES SARANA,AREA LABUH ZONA 2
2021761,251901041599,"KARYA BINTANG TIMUR, PT",TUKS BARAMULTI SUKSES SARANA,AREA LABUH ZONA 2
2021717,251901033640,"KARYA BINTANG TIMUR, PT",TUKS BARAMULTI SUKSES SARANA,AREA LABUH ZONA 2
2021759,251901033640,"KARYA BINTANG TIMUR, PT",TUKS BARAMULTI SUKSES SARANA,AREA LABUH ZONA 2
2021758,251901033640,"KARYA BINTANG TIMUR, PT",TUKS BARAMULTI SUKSES SARANA,AREA LABUH ZONA 2
2021716,257601017464,"BAHARI TIRTA JAYA, PT",AREA LABUH PERAIRAN PASIR MAYANG,TERSUS PT KIDECO JAYA AGUNG ALIH MUAT
2021715,252501031621,SARANA MARITIM SEJAHTERA PT,AMBANG LUAR,LAUT
2021714,252501031999,SARANA MARITIM SEJAHTERA PT,AMBANG LUAR,LAUT
2021712,257401002034,"SALAM SAMUDRA ENERGI, PT",,
2021728,258301004528,"PENASCOP MARITIM INDONESIA, PT",REDE UMUM,LAUT
2021718,251901042418,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 5
2021721,251901042418,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 5
2021720,251901042418,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 5
2021719,251901042418,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 5
2021676,252501030638,"UNAQU BORNEO JAYA, PT",KADE TRISAKTI,REDE TRISAKTI
2021671,252501032315,"TRANS POWER MARINE TBK, PT",REDE TRISAKTI,AMBANG LUAR
2021670,257001003572,"PELAYARAN JUNALDO BAHARI, PT",Terminal Siwabessy - Dermaga Multipurpose,Terminal Yos Sudarso - Dermaga Multipurpose
2021703,251901042420,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 8
2021707,251901042420,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 8
2021706,251901042420,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 8
2021705,251901042420,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 8
2021704,251901042420,"GEMA SOERYA SAMODRA, PT",LAUT,AREA LABUH ZONA 8
2021701,258401003035,PT. PERTAMINA TRANS KONTINENTAL,LAUT TEMBILAHAN,TUKS - PT. ELNUSA PETROFIN JETTY
2021700,257601017291,"BAHARI TIRTA JAYA, PT",AREA LABUH PERAIRAN PASIR MAYANG,TERSUS PT KIDECO JAYA AGUNG DERMAGA II BATUBARA
2021698,250501006199,PT. PELAYARAN SAPTA SANDIKAKRIDA,LAUT,Area labuh (Zona D) Untuk Kapal Container dan General Cargo LOA ≤ 100 Meter
2021697,251501009890,MARITIM INDO RAYA,LAUT,AREA LABUH ZONA - B
